ticket_id,category,priority,customer_segment,agent,status,created_date,resolved_date,resolution_time_hours,sla_status,created_month
TCK-2200,Technical,Medium,Individual,Priya,Resolved,2026-01-20 16:00:00,2026-01-26 03:00:00,131.0,Breached,2026-01
TCK-1077,Technical,Low,Enterprise,Amit,Open,2026-03-05 03:00:00,2026-03-09 14:00:00,107.0,Within SLA,2026-03
TCK-2191,Billing,Low,Smb,Sana,Resolved,2026-07-05 19:00:00,2026-07-10 09:00:00,110.0,Within SLA,2026-07
TCK-1372,Billing,Critical,Smb,Riya,Closed,2026-05-12 00:00:00,2026-05-20 05:00:00,197.0,Breached,2026-05
TCK-1181,General Inquiry,Critical,Enterprise,Karan,Closed,2026-03-21 12:00:00,2026-03-29 05:00:00,185.0,Breached,2026-03
TCK-2065,Billing,Low,Enterprise,Vikram,Resolved,2026-01-22 21:00:00,2026-01-27 17:00:00,116.0,Within SLA,2026-01
TCK-1578,Account Access,High,Enterprise,Priya,Closed,2026-02-07 01:00:00,2026-02-16 00:00:00,215.0,Breached,2026-02
TCK-1798,General Inquiry,Medium,Smb,Arjun,Resolved,2026-07-05 06:00:00,2026-07-09 23:00:00,113.0,Breached,2026-07
TCK-2064,Technical,Critical,Individual,Arjun,Open,2026-04-13 13:00:00,2026-04-23 08:00:00,235.0,Breached,2026-04
TCK-2055,Billing,High,Enterprise,Sana,Pending,2026-07-22 15:00:00,,,Open,2026-07
TCK-1704,Account Access,High,Individual,Arjun,Closed,2026-03-24 10:00:00,2026-03-31 18:00:00,176.0,Breached,2026-03
TCK-1590,Feature Request,High,Smb,Priya,Closed,2026-01-17 04:00:00,2026-01-17 12:00:00,8.0,Within SLA,2026-01
TCK-1839,Feature Request,Critical,Enterprise,Vikram,Closed,2026-07-15 17:00:00,2026-07-17 02:00:00,33.0,Breached,2026-07
TCK-1888,Feature Request,Medium,Enterprise,Riya,Open,2026-03-29 02:00:00,2026-03-31 03:00:00,49.0,Within SLA,2026-03
TCK-1312,General Inquiry,Low,Individual,Karan,Pending,2026-07-17 00:00:00,2026-07-21 14:00:00,110.0,Within SLA,2026-07
TCK-2003,Technical,Low,Individual,Riya,Pending,2026-02-02 04:00:00,2026-02-02 08:00:00,4.0,Within SLA,2026-02
TCK-1038,Technical,Medium,Enterprise,Unassigned,Open,2026-04-15 19:00:00,2026-04-25 16:00:00,237.0,Breached,2026-04
TCK-1354,Account Access,Critical,Enterprise,Sana,Resolved,2026-06-13 09:00:00,2026-06-18 11:00:00,122.0,Breached,2026-06
TCK-2140,Technical,High,Smb,Amit,Open,2026-07-24 09:00:00,,,Open,2026-07
TCK-1237,General Inquiry,Medium,Enterprise,Arjun,Open,2026-06-04 01:00:00,2026-06-06 02:00:00,49.0,Within SLA,2026-06
TCK-2032,General Inquiry,High,Individual,Karan,Resolved,2026-03-20 10:00:00,2026-03-23 01:00:00,63.0,Breached,2026-03
TCK-2016,Billing,Critical,Enterprise,Riya,Closed,2026-04-25 20:00:00,2026-05-05 14:00:00,234.0,Breached,2026-04
TCK-1500,General Inquiry,Low,Enterprise,Neha,Resolved,2026-05-02 17:00:00,,,Open,2026-05
TCK-1554,Technical,Low,Individual,Priya,Closed,2026-04-28 17:00:00,2026-04-28 23:00:00,6.0,Within SLA,2026-04
TCK-1056,General Inquiry,High,Smb,Vikram,Pending,2026-01-02 11:00:00,2026-01-06 15:00:00,100.0,Breached,2026-01
TCK-1303,Account Access,High,Enterprise,Vikram,Pending,2026-05-13 19:00:00,2026-05-21 19:00:00,192.0,Breached,2026-05
TCK-1287,Account Access,Low,Individual,Neha,Open,2026-02-05 06:00:00,2026-02-13 21:00:00,207.0,Breached,2026-02
TCK-1872,Technical,Medium,Smb,Unassigned,Open,2026-02-26 08:00:00,2026-03-01 23:00:00,87.0,Within SLA,2026-02
TCK-1220,Technical,Medium,Smb,Karan,Resolved,2026-06-29 17:00:00,2026-07-07 19:00:00,194.0,Breached,2026-06
TCK-1692,Feature Request,Medium,Enterprise,Riya,Open,2026-04-25 21:00:00,2026-04-26 20:00:00,23.0,Within SLA,2026-04
TCK-1388,Account Access,High,Enterprise,Arjun,Pending,2026-05-09 18:00:00,2026-05-10 11:00:00,17.0,Within SLA,2026-05
TCK-1799,Feature Request,Critical,Individual,Neha,Resolved,2026-07-03 21:00:00,2026-07-13 08:00:00,227.0,Breached,2026-07
TCK-1391,Billing,Low,Enterprise,Riya,Resolved,2026-04-07 20:00:00,2026-04-13 13:00:00,137.0,Within SLA,2026-04
TCK-1353,Bug Report,Medium,Enterprise,Unassigned,Closed,2026-01-23 09:00:00,2026-01-30 02:00:00,161.0,Breached,2026-01
TCK-1194,Feature Request,High,Enterprise,Vikram,Open,2026-04-21 04:00:00,2026-04-28 23:00:00,187.0,Breached,2026-04
TCK-1236,Billing,Low,Smb,Priya,Resolved,2026-06-15 02:00:00,2026-06-24 03:00:00,217.0,Breached,2026-06
TCK-2052,Technical,High,Enterprise,Arjun,Resolved,2026-02-12 01:00:00,2026-02-18 23:00:00,166.0,Breached,2026-02
TCK-1568,Account Access,Critical,Enterprise,Sana,Pending,2026-04-10 16:00:00,2026-04-11 05:00:00,13.0,Within SLA,2026-04
TCK-1117,Technical,Low,Smb,Vikram,Closed,2026-07-21 10:00:00,2026-07-22 19:00:00,33.0,Within SLA,2026-07
TCK-1136,General Inquiry,Low,Individual,Riya,Pending,2026-02-14 04:00:00,2026-02-21 17:00:00,181.0,Breached,2026-02
TCK-1654,Billing,Medium,Enterprise,Priya,Closed,2026-06-28 11:00:00,2026-07-03 04:00:00,113.0,Breached,2026-06
TCK-2144,Account Access,Low,Smb,Vikram,Open,2026-03-19 19:00:00,2026-03-25 20:00:00,145.0,Within SLA,2026-03
TCK-2151,Billing,High,Smb,Amit,Closed,2026-02-01 23:00:00,2026-02-07 10:00:00,131.0,Breached,2026-02
TCK-1831,General Inquiry,Medium,Enterprise,Riya,Resolved,2026-06-08 17:00:00,2026-06-09 07:00:00,14.0,Within SLA,2026-06
TCK-1844,Account Access,Medium,Individual,Amit,Resolved,2026-06-12 08:00:00,2026-06-19 22:00:00,182.0,Breached,2026-06
TCK-1121,General Inquiry,High,Enterprise,Riya,Resolved,2026-01-12 23:00:00,2026-01-22 05:00:00,222.0,Breached,2026-01
TCK-1921,Technical,Low,Enterprise,Neha,Pending,2026-01-14 21:00:00,2026-01-23 11:00:00,206.0,Breached,2026-01
TCK-2061,General Inquiry,Low,Enterprise,Arjun,Closed,2026-07-26 00:00:00,2026-08-04 07:00:00,223.0,Breached,2026-07
TCK-1840,General Inquiry,Critical,Smb,Riya,Pending,2026-04-06 17:00:00,2026-04-15 02:00:00,201.0,Breached,2026-04
TCK-1063,Technical,Low,Smb,Vikram,Resolved,2026-05-28 21:00:00,2026-06-01 22:00:00,97.0,Within SLA,2026-05
TCK-1936,Account Access,High,Smb,Priya,Open,2026-06-12 18:00:00,2026-06-16 11:00:00,89.0,Breached,2026-06
TCK-1454,Feature Request,High,Smb,Karan,Resolved,2026-05-29 17:00:00,2026-06-02 18:00:00,97.0,Breached,2026-05
TCK-1516,Technical,Low,Smb,Arjun,Resolved,2026-05-04 20:00:00,2026-05-08 17:00:00,93.0,Within SLA,2026-05
TCK-1571,Bug Report,Low,Individual,Neha,Resolved,2026-02-15 14:00:00,2026-02-23 05:00:00,183.0,Breached,2026-02
TCK-1224,Technical,Low,Enterprise,Arjun,Resolved,2026-07-05 00:00:00,2026-07-13 18:00:00,210.0,Breached,2026-07
TCK-1614,Feature Request,Critical,Enterprise,Vikram,Closed,2026-06-29 18:00:00,2026-07-03 04:00:00,82.0,Breached,2026-06
TCK-1222,Bug Report,Low,Smb,Amit,Resolved,2026-05-18 04:00:00,2026-05-27 07:00:00,219.0,Breached,2026-05
TCK-1944,Feature Request,Low,Enterprise,Arjun,Resolved,2026-07-29 07:00:00,2026-08-05 10:00:00,171.0,Breached,2026-07
TCK-1863,Technical,High,Smb,Priya,Pending,2026-01-04 19:00:00,2026-01-11 03:00:00,152.0,Breached,2026-01
TCK-1466,Billing,Critical,Smb,Vikram,Resolved,2026-05-31 23:00:00,2026-06-09 22:00:00,215.0,Breached,2026-05
TCK-1053,Bug Report,Low,Individual,Arjun,Open,2026-07-16 16:00:00,2026-07-19 06:00:00,62.0,Within SLA,2026-07
TCK-2138,Account Access,Low,Enterprise,Neha,Pending,2026-02-01 13:00:00,2026-02-07 15:00:00,146.0,Within SLA,2026-02
TCK-1486,Technical,Low,Smb,Amit,Resolved,2026-02-16 16:00:00,2026-02-19 01:00:00,57.0,Within SLA,2026-02
TCK-2186,Technical,High,Smb,Arjun,Closed,2026-01-21 06:00:00,2026-01-30 06:00:00,216.0,Breached,2026-01
TCK-2134,Technical,Critical,Smb,Neha,Open,2026-03-11 21:00:00,2026-03-18 17:00:00,164.0,Breached,2026-03
TCK-1156,Bug Report,High,Smb,Karan,Open,2026-07-25 19:00:00,2026-07-28 12:00:00,65.0,Breached,2026-07
TCK-1999,Bug Report,High,Enterprise,Arjun,Pending,2026-04-20 05:00:00,2026-04-23 02:00:00,69.0,Breached,2026-04
TCK-1601,Bug Report,Low,Individual,Vikram,Resolved,2026-02-15 22:00:00,2026-02-22 06:00:00,152.0,Within SLA,2026-02
TCK-1957,Technical,Low,Enterprise,Unassigned,Pending,2026-07-24 21:00:00,2026-07-26 06:00:00,33.0,Within SLA,2026-07
TCK-1249,Billing,Low,Enterprise,Amit,Resolved,2026-03-18 21:00:00,2026-03-19 18:00:00,21.0,Within SLA,2026-03
TCK-1442,Billing,Low,Enterprise,Karan,Open,2026-06-07 08:00:00,2026-06-09 07:00:00,47.0,Within SLA,2026-06
TCK-2128,Billing,Low,Smb,Amit,Open,2026-03-30 20:00:00,2026-04-06 05:00:00,153.0,Within SLA,2026-03
TCK-2141,Billing,High,Smb,Sana,Resolved,2026-01-02 13:00:00,2026-01-11 11:00:00,214.0,Breached,2026-01
TCK-1543,Billing,Low,Enterprise,Priya,Resolved,2026-02-03 10:00:00,,,Open,2026-02
TCK-1702,Account Access,High,Enterprise,Arjun,Resolved,2026-04-29 22:00:00,2026-05-01 16:00:00,42.0,Within SLA,2026-04
TCK-1118,Account Access,Medium,Smb,Neha,Resolved,2026-03-26 04:00:00,2026-04-01 13:00:00,153.0,Breached,2026-03
TCK-1786,Billing,Low,Enterprise,Neha,Pending,2026-03-07 18:00:00,,,Open,2026-03
TCK-1629,Technical,Critical,Enterprise,Neha,Resolved,2026-03-19 15:00:00,2026-03-27 16:00:00,193.0,Breached,2026-03
TCK-1774,Technical,Low,Enterprise,Neha,Pending,2026-02-13 23:00:00,2026-02-16 21:00:00,70.0,Within SLA,2026-02
TCK-2195,Bug Report,Low,Individual,Vikram,Pending,2026-02-15 14:00:00,2026-02-20 07:00:00,113.0,Within SLA,2026-02
TCK-1292,Bug Report,High,Individual,Arjun,Resolved,2026-07-23 17:00:00,2026-07-28 07:00:00,110.0,Breached,2026-07
TCK-1382,Feature Request,Low,Individual,Neha,Closed,2026-02-19 16:00:00,,,Open,2026-02
TCK-1759,Technical,Low,Enterprise,Vikram,Resolved,2026-04-11 12:00:00,2026-04-20 23:00:00,227.0,Breached,2026-04
TCK-1887,Technical,Low,Smb,Amit,Pending,2026-02-28 07:00:00,2026-03-02 13:00:00,54.0,Within SLA,2026-02
TCK-1201,Technical,High,Smb,Karan,Closed,2026-06-11 23:00:00,2026-06-20 23:00:00,216.0,Breached,2026-06
TCK-1597,Bug Report,High,Enterprise,Neha,Open,2026-02-21 06:00:00,2026-02-26 23:00:00,137.0,Breached,2026-02
TCK-2046,Billing,Low,Enterprise,Neha,Pending,2026-04-04 04:00:00,,,Open,2026-04
TCK-2183,Feature Request,Critical,Enterprise,Karan,Open,2026-06-17 07:00:00,2026-06-18 17:00:00,34.0,Breached,2026-06
TCK-1752,Account Access,Low,Smb,Neha,Pending,2026-04-10 00:00:00,2026-04-14 05:00:00,101.0,Within SLA,2026-04
TCK-2054,Technical,High,Enterprise,Riya,Resolved,2026-02-18 17:00:00,2026-02-28 15:00:00,238.0,Breached,2026-02
TCK-1506,Billing,Low,Individual,Priya,Pending,2026-01-03 13:00:00,2026-01-09 22:00:00,153.0,Within SLA,2026-01
TCK-1349,Account Access,Medium,Enterprise,Karan,Resolved,2026-03-17 00:00:00,2026-03-18 03:00:00,27.0,Within SLA,2026-03
TCK-2006,Technical,Medium,Enterprise,Riya,Open,2026-06-06 05:00:00,2026-06-15 08:00:00,219.0,Breached,2026-06
TCK-1341,Billing,Low,Individual,Arjun,Pending,2026-01-06 04:00:00,2026-01-15 23:00:00,235.0,Breached,2026-01
TCK-1616,Bug Report,High,Enterprise,Neha,Resolved,2026-01-03 02:00:00,2026-01-04 15:00:00,37.0,Within SLA,2026-01
TCK-1155,Account Access,Critical,Smb,Neha,Closed,2026-04-05 21:00:00,2026-04-10 14:00:00,113.0,Breached,2026-04
TCK-2149,Bug Report,Low,Enterprise,Karan,Resolved,2026-07-13 12:00:00,2026-07-20 16:00:00,172.0,Breached,2026-07
TCK-2171,Billing,Critical,Smb,Arjun,Resolved,2026-01-21 04:00:00,2026-01-24 09:00:00,77.0,Breached,2026-01
TCK-1078,Billing,Medium,Smb,Karan,Closed,2026-05-31 13:00:00,2026-06-07 04:00:00,159.0,Breached,2026-05
TCK-1288,Billing,Medium,Enterprise,Sana,Closed,2026-06-30 09:00:00,2026-07-03 06:00:00,69.0,Within SLA,2026-06
TCK-1323,Feature Request,High,Individual,Sana,Closed,2026-06-19 04:00:00,2026-06-21 23:00:00,67.0,Breached,2026-06
TCK-1964,Bug Report,High,Smb,Vikram,Resolved,2026-04-28 20:00:00,2026-04-30 08:00:00,36.0,Within SLA,2026-04
TCK-1894,Bug Report,Low,Individual,Neha,Open,2026-02-22 07:00:00,2026-02-27 22:00:00,135.0,Within SLA,2026-02
TCK-1867,Billing,High,Smb,Amit,Resolved,2026-03-30 06:00:00,2026-04-06 02:00:00,164.0,Breached,2026-03
TCK-1083,Feature Request,High,Individual,Riya,Resolved,2026-05-19 15:00:00,2026-05-26 01:00:00,154.0,Breached,2026-05
TCK-1861,Billing,Critical,Enterprise,Priya,Resolved,2026-01-25 19:00:00,2026-01-28 07:00:00,60.0,Breached,2026-01
TCK-1465,Feature Request,Medium,Enterprise,Priya,Open,2026-04-18 11:00:00,2026-04-25 22:00:00,179.0,Breached,2026-04
TCK-1991,Billing,High,Enterprise,Arjun,Closed,2026-01-04 19:00:00,2026-01-13 16:00:00,213.0,Breached,2026-01
TCK-1973,Technical,Low,Smb,Arjun,Resolved,2026-06-18 03:00:00,2026-06-24 13:00:00,154.0,Within SLA,2026-06
TCK-1838,Technical,Low,Individual,Karan,Closed,2026-04-15 02:00:00,2026-04-19 11:00:00,105.0,Within SLA,2026-04
TCK-1334,Account Access,Critical,Smb,Arjun,Resolved,2026-07-23 00:00:00,2026-07-31 09:00:00,201.0,Breached,2026-07
TCK-1011,General Inquiry,Critical,Enterprise,Karan,Closed,2026-04-20 18:00:00,2026-04-23 03:00:00,57.0,Breached,2026-04
TCK-1739,Bug Report,High,Smb,Priya,Resolved,2026-05-08 06:00:00,2026-05-17 01:00:00,211.0,Breached,2026-05
TCK-1471,General Inquiry,Critical,Individual,Riya,Closed,2026-04-25 22:00:00,2026-04-27 00:00:00,26.0,Breached,2026-04
TCK-1033,Account Access,Low,Enterprise,Neha,Open,2026-03-18 21:00:00,,,Open,2026-03
TCK-1963,Billing,Medium,Individual,Riya,Open,2026-06-28 06:00:00,2026-07-04 03:00:00,141.0,Breached,2026-06
TCK-1414,Bug Report,Low,Smb,Priya,Resolved,2026-04-28 21:00:00,2026-05-04 07:00:00,130.0,Within SLA,2026-04
TCK-1581,Feature Request,Low,Smb,Riya,Resolved,2026-02-01 22:00:00,2026-02-05 11:00:00,85.0,Within SLA,2026-02
TCK-1383,Technical,High,Smb,Amit,Open,2026-02-21 10:00:00,2026-02-27 12:00:00,146.0,Breached,2026-02
TCK-1898,Bug Report,Critical,Enterprise,Karan,Open,2026-07-26 07:00:00,2026-08-05 01:00:00,234.0,Breached,2026-07
TCK-1826,Billing,Low,Individual,Riya,Pending,2026-02-25 05:00:00,2026-03-02 11:00:00,126.0,Within SLA,2026-02
TCK-2179,Technical,Critical,Enterprise,Karan,Pending,2026-05-04 01:00:00,2026-05-08 02:00:00,97.0,Breached,2026-05
TCK-2116,General Inquiry,Medium,Smb,Amit,Open,2026-04-16 20:00:00,2026-04-18 04:00:00,32.0,Within SLA,2026-04
TCK-2185,Billing,Low,Individual,Amit,Open,2026-05-15 08:00:00,2026-05-21 03:00:00,139.0,Within SLA,2026-05
TCK-1379,General Inquiry,Medium,Individual,Neha,Open,2026-05-10 09:00:00,2026-05-19 09:00:00,216.0,Breached,2026-05
TCK-1090,Billing,Medium,Enterprise,Karan,Closed,2026-03-21 17:00:00,,,Open,2026-03
TCK-1937,Billing,High,Enterprise,Sana,Pending,2026-01-02 05:00:00,2026-01-02 06:00:00,1.0,Within SLA,2026-01
TCK-1602,Bug Report,Low,Enterprise,Amit,Pending,2026-01-21 14:00:00,2026-01-22 14:00:00,24.0,Within SLA,2026-01
TCK-1214,Technical,High,Enterprise,Neha,Resolved,2026-04-30 08:00:00,2026-05-01 13:00:00,29.0,Within SLA,2026-04
TCK-1333,Feature Request,Medium,Enterprise,Vikram,Resolved,2026-04-16 17:00:00,2026-04-17 16:00:00,23.0,Within SLA,2026-04
TCK-1134,Bug Report,Low,Individual,Priya,Resolved,2026-04-21 03:00:00,2026-04-28 09:00:00,174.0,Breached,2026-04
TCK-1347,Billing,Critical,Enterprise,Neha,Pending,2026-03-31 08:00:00,2026-04-08 01:00:00,185.0,Breached,2026-03
TCK-1935,Account Access,High,Enterprise,Karan,Resolved,2026-05-09 17:00:00,2026-05-13 19:00:00,98.0,Breached,2026-05
TCK-1008,Bug Report,Critical,Individual,Vikram,Open,2026-06-12 05:00:00,2026-06-14 20:00:00,63.0,Breached,2026-06
TCK-1916,Bug Report,Low,Individual,Unassigned,Resolved,2026-02-14 20:00:00,2026-02-22 05:00:00,177.0,Breached,2026-02
TCK-1321,Account Access,Low,Enterprise,Priya,Open,2026-05-06 01:00:00,2026-05-07 14:00:00,37.0,Within SLA,2026-05
TCK-2087,Feature Request,Low,Smb,Priya,Closed,2026-04-21 07:00:00,2026-04-25 12:00:00,101.0,Within SLA,2026-04
TCK-1188,Feature Request,Critical,Enterprise,Neha,Open,2026-04-27 02:00:00,2026-04-28 19:00:00,41.0,Breached,2026-04
TCK-1635,Technical,Critical,Smb,Neha,Resolved,2026-06-13 03:00:00,2026-06-14 10:00:00,31.0,Breached,2026-06
TCK-1553,Bug Report,Low,Smb,Vikram,Resolved,2026-04-08 16:00:00,2026-04-09 18:00:00,26.0,Within SLA,2026-04
TCK-1305,Technical,Critical,Enterprise,Unassigned,Resolved,2026-04-10 18:00:00,2026-04-16 14:00:00,140.0,Breached,2026-04
TCK-1032,Account Access,Low,Smb,Unassigned,Resolved,2026-04-05 09:00:00,2026-04-14 07:00:00,214.0,Breached,2026-04
TCK-1908,General Inquiry,High,Enterprise,Sana,Pending,2026-02-25 14:00:00,2026-03-06 13:00:00,215.0,Breached,2026-02
TCK-1685,Technical,Medium,Smb,Arjun,Resolved,2026-02-11 22:00:00,2026-02-13 21:00:00,47.0,Within SLA,2026-02
TCK-1797,Bug Report,High,Enterprise,Unassigned,Open,2026-01-30 15:00:00,2026-02-06 13:00:00,166.0,Breached,2026-01
TCK-2109,Billing,Critical,Individual,Priya,Resolved,2026-01-06 09:00:00,,,Open,2026-01
TCK-1241,General Inquiry,Low,Smb,Sana,Closed,2026-05-25 07:00:00,2026-05-25 12:00:00,5.0,Within SLA,2026-05
TCK-1068,Account Access,High,Individual,Sana,Resolved,2026-05-07 10:00:00,2026-05-09 17:00:00,55.0,Breached,2026-05
TCK-1175,Technical,Low,Individual,Sana,Closed,2026-04-05 11:00:00,2026-04-06 07:00:00,20.0,Within SLA,2026-04
TCK-1767,Account Access,Medium,Smb,Neha,Open,2026-03-06 16:00:00,2026-03-09 22:00:00,78.0,Within SLA,2026-03
TCK-1246,Billing,Low,Individual,Sana,Resolved,2026-01-05 00:00:00,2026-01-09 10:00:00,106.0,Within SLA,2026-01
TCK-1057,Account Access,High,Enterprise,Amit,Closed,2026-02-26 08:00:00,2026-02-26 16:00:00,8.0,Within SLA,2026-02
TCK-1631,Account Access,High,Individual,Karan,Open,2026-05-17 20:00:00,2026-05-26 21:00:00,217.0,Breached,2026-05
TCK-1584,Account Access,Medium,Enterprise,Amit,Resolved,2026-07-26 05:00:00,2026-07-28 17:00:00,60.0,Within SLA,2026-07
TCK-2119,General Inquiry,Low,Individual,Sana,Pending,2026-02-18 15:00:00,,,Open,2026-02
TCK-1146,Billing,Low,Smb,Amit,Pending,2026-02-08 01:00:00,2026-02-16 17:00:00,208.0,Breached,2026-02
TCK-1091,Feature Request,Critical,Enterprise,Neha,Pending,2026-05-08 22:00:00,2026-05-16 11:00:00,181.0,Breached,2026-05
TCK-2159,Account Access,Low,Smb,Vikram,Open,2026-04-01 04:00:00,2026-04-08 22:00:00,186.0,Breached,2026-04
TCK-1393,Account Access,Low,Smb,Priya,Resolved,2026-03-19 13:00:00,2026-03-26 15:00:00,170.0,Breached,2026-03
TCK-1929,Feature Request,Critical,Individual,Sana,Resolved,2026-05-09 23:00:00,2026-05-15 05:00:00,126.0,Breached,2026-05
TCK-1683,Bug Report,Critical,Individual,Sana,Closed,2026-05-05 18:00:00,2026-05-11 10:00:00,136.0,Breached,2026-05
TCK-1311,Account Access,Medium,Individual,Sana,Resolved,2026-05-08 11:00:00,2026-05-16 20:00:00,201.0,Breached,2026-05
TCK-1360,Account Access,High,Enterprise,Priya,Resolved,2026-07-30 20:00:00,2026-08-06 05:00:00,153.0,Breached,2026-07
TCK-1094,Technical,High,Smb,Vikram,Pending,2026-05-22 17:00:00,2026-06-01 16:00:00,239.0,Breached,2026-05
TCK-2041,Feature Request,Low,Smb,Vikram,Resolved,2026-05-17 15:00:00,2026-05-26 10:00:00,211.0,Breached,2026-05
TCK-2066,Technical,Low,Enterprise,Vikram,Pending,2026-01-03 04:00:00,2026-01-06 07:00:00,75.0,Within SLA,2026-01
TCK-1377,Technical,High,Enterprise,Sana,Open,2026-07-26 19:00:00,2026-07-30 05:00:00,82.0,Breached,2026-07
TCK-1244,Billing,Critical,Smb,Vikram,Resolved,2026-01-09 02:00:00,2026-01-16 06:00:00,172.0,Breached,2026-01
TCK-2121,Account Access,Low,Enterprise,Karan,Resolved,2026-02-18 02:00:00,2026-02-19 21:00:00,43.0,Within SLA,2026-02
TCK-1088,Account Access,Low,Enterprise,Riya,Closed,2026-04-29 13:00:00,,,Open,2026-04
TCK-1215,Technical,Medium,Smb,Priya,Pending,2026-07-08 10:00:00,2026-07-14 12:00:00,146.0,Breached,2026-07
TCK-1445,Feature Request,Medium,Enterprise,Vikram,Pending,2026-02-09 18:00:00,2026-02-18 09:00:00,207.0,Breached,2026-02
TCK-1174,Account Access,Critical,Smb,Neha,Pending,2026-02-02 02:00:00,2026-02-09 00:00:00,166.0,Breached,2026-02
TCK-1191,Account Access,Low,Individual,Neha,Pending,2026-04-18 07:00:00,2026-04-27 22:00:00,231.0,Breached,2026-04
TCK-1426,Account Access,Low,Individual,Neha,Resolved,2026-03-13 17:00:00,2026-03-15 11:00:00,42.0,Within SLA,2026-03
TCK-2083,Feature Request,Medium,Smb,Priya,Resolved,2026-05-09 18:00:00,2026-05-16 21:00:00,171.0,Breached,2026-05
TCK-1119,Account Access,Low,Smb,Neha,Pending,2026-06-19 00:00:00,2026-06-22 20:00:00,92.0,Within SLA,2026-06
TCK-1120,Account Access,Low,Smb,Vikram,Resolved,2026-05-15 03:00:00,2026-05-20 05:00:00,122.0,Within SLA,2026-05
TCK-1948,Bug Report,High,Enterprise,Sana,Resolved,2026-07-09 19:00:00,2026-07-13 13:00:00,90.0,Breached,2026-07
TCK-1001,Technical,Medium,Smb,Karan,Resolved,2026-06-13 03:00:00,,,Open,2026-06
TCK-1395,Billing,Low,Enterprise,Amit,Open,2026-02-21 11:00:00,2026-02-24 15:00:00,76.0,Within SLA,2026-02
TCK-1402,Billing,High,Smb,Amit,Resolved,2026-06-23 14:00:00,2026-06-27 16:00:00,98.0,Breached,2026-06
TCK-1405,Technical,Low,Enterprise,Neha,Resolved,2026-05-23 19:00:00,,,Open,2026-05
TCK-1914,Feature Request,High,Smb,Karan,Resolved,2026-04-05 01:00:00,,,Open,2026-04
TCK-1927,Feature Request,Critical,Individual,Priya,Resolved,2026-05-18 04:00:00,2026-05-20 01:00:00,45.0,Breached,2026-05
TCK-1163,Feature Request,Medium,Enterprise,Arjun,Resolved,2026-04-20 00:00:00,2026-04-22 14:00:00,62.0,Within SLA,2026-04
TCK-1833,Account Access,Critical,Smb,Arjun,Pending,2026-05-31 01:00:00,2026-06-10 01:00:00,240.0,Breached,2026-05
TCK-1115,Account Access,Low,Individual,Arjun,Resolved,2026-06-26 11:00:00,2026-07-01 05:00:00,114.0,Within SLA,2026-06
TCK-1671,Billing,Critical,Individual,Amit,Resolved,2026-02-03 11:00:00,2026-02-10 09:00:00,166.0,Breached,2026-02
TCK-1151,Technical,Medium,Smb,Sana,Resolved,2026-03-21 05:00:00,2026-03-24 21:00:00,88.0,Within SLA,2026-03
TCK-1870,Billing,High,Enterprise,Riya,Resolved,2026-07-26 23:00:00,2026-07-31 06:00:00,103.0,Breached,2026-07
TCK-1854,General Inquiry,Low,Smb,Priya,Resolved,2026-02-01 21:00:00,2026-02-07 04:00:00,127.0,Within SLA,2026-02
TCK-1562,Technical,Low,Smb,Riya,Open,2026-07-15 19:00:00,2026-07-22 07:00:00,156.0,Within SLA,2026-07
TCK-1369,General Inquiry,Critical,Enterprise,Vikram,Open,2026-04-03 22:00:00,2026-04-07 21:00:00,95.0,Breached,2026-04
TCK-1544,General Inquiry,Medium,Enterprise,Vikram,Resolved,2026-04-22 22:00:00,2026-04-24 09:00:00,35.0,Within SLA,2026-04
TCK-1478,Feature Request,Low,Enterprise,Sana,Open,2026-04-14 18:00:00,,,Open,2026-04
TCK-2174,Feature Request,High,Smb,Riya,Closed,2026-05-01 08:00:00,2026-05-01 17:00:00,9.0,Within SLA,2026-05
TCK-1533,Feature Request,High,Enterprise,Arjun,Resolved,2026-03-22 17:00:00,2026-03-26 05:00:00,84.0,Breached,2026-03
TCK-1626,Bug Report,Medium,Smb,Arjun,Resolved,2026-04-05 05:00:00,2026-04-12 17:00:00,180.0,Breached,2026-04
TCK-1693,Feature Request,High,Enterprise,Arjun,Open,2026-04-12 04:00:00,2026-04-16 18:00:00,110.0,Breached,2026-04
TCK-1513,Feature Request,Low,Enterprise,Vikram,Pending,2026-05-01 05:00:00,2026-05-10 05:00:00,216.0,Breached,2026-05
TCK-1873,Billing,High,Smb,Vikram,Open,2026-01-26 00:00:00,2026-01-27 12:00:00,36.0,Within SLA,2026-01
TCK-1862,Bug Report,Low,Individual,Karan,Resolved,2026-06-08 03:00:00,2026-06-15 08:00:00,173.0,Breached,2026-06
TCK-1073,Account Access,Low,Smb,Arjun,Closed,2026-07-05 18:00:00,2026-07-11 09:00:00,135.0,Within SLA,2026-07
TCK-1876,Account Access,Medium,Smb,Amit,Closed,2026-03-17 04:00:00,2026-03-17 18:00:00,14.0,Within SLA,2026-03
TCK-1808,Technical,Medium,Smb,Vikram,Closed,2026-03-10 11:00:00,2026-03-14 22:00:00,107.0,Breached,2026-03
TCK-1259,Account Access,Critical,Enterprise,Priya,Resolved,2026-01-07 02:00:00,2026-01-08 02:00:00,24.0,Within SLA,2026-01
